session_id,user_id,genre,timestamp,session_min,engagement_rate,game_completion,fps,lag_event
3d645f96-96b5-48f3-bc08-e482ff4eec02,USER_35426,Simulation,2025-09-13 17:53,36.3,0.638,0.352,67.1,False
c349c22b-0e07-4bcb-830e-ea298fc8519c,USER_29446,Action,2025-01-19 10:03,40.2,0.802,0.841,81.1,False
e55a521e-2758-4371-be64-77a6dc1c79ff,USER_22133,Action,2025-07-27 03:13,47.0,0.853,0.695,75.3,False
30f7c033-f382-4313-872c-eab41ab247f8,USER_34284,Multiplayer,2025-12-14 17:09,22.9,0.667,0.555,74.8,False
510a974c-6f75-406b-981c-2df6f2c695b3,USER_37969,Adventure,2025-02-06 01:47,63.1,0.693,0.576,67.3,False
8ffc187d-ebd2-4c32-bbb1-8622c006d7ed,USER_09280,Multiplayer,2025-12-01 00:30,39.9,0.908,0.878,75.2,False
0e73c68d-8eff-45c1-ab83-3a9708f68277,USER_03002,Adventure,2025-12-26 20:08,80.7,0.602,0.499,72.1,False
813cf5f5-40d0-4e35-91f8-7a282fc63453,USER_00942,Adventure,2025-11-20 01:57,35.2,0.521,0.77,70.8,False
242b0f56-c44f-4912-9ffc-fac198811aa4,USER_20142,Action,2025-08-22 19:10,16.0,0.69,0.931,64.6,False
3f8efe2a-9f00-4f11-88bd-897c04539f95,USER_38735,Action,2025-02-24 03:31,50.1,0.591,0.661,64.7,False
ce594cf1-7257-4ec1-bed6-d2b0948a0b14,USER_38993,Adventure,2025-02-02 06:27,70.7,0.459,0.809,67.9,False
b35e3118-280b-4149-ace6-5dd10d59559f,USER_22109,Multiplayer,2025-06-16 03:43,45.7,0.859,0.718,70.0,False
a6b9f519-abcf-44b4-a6bf-8c1b93c0c079,USER_37747,Adventure,2025-06-14 06:48,32.2,0.861,0.701,73.6,False
be4c29c0-469a-4764-b4c2-33b5db252e88,USER_02988,Adventure,2025-06-21 02:07,40.1,0.851,0.441,89.2,False
a0014ad4-fbcc-4ea0-a032-a84a4a58044b,USER_17950,Adventure,2025-08-01 05:44,52.1,0.716,0.615,65.9,False
cc3d709e-5673-4a93-a08c-28aa20b6c972,USER_24244,Adventure,2025-08-13 07:59,56.7,0.325,0.506,74.2,False
a737a973-85cc-4bbd-8727-d64c7426299a,USER_38142,Action,2025-03-10 03:50,23.5,0.656,0.445,64.9,False
25dce382-821a-4bfe-bfd9-802a8b5db6a9,USER_24651,Adventure,2025-01-09 15:05,30.0,0.774,0.578,75.6,False
52d91082-756a-4d62-bb94-033c27ff0f32,USER_00417,Action,2025-04-02 02:45,134.5,0.655,0.829,74.0,False
b64c4735-7702-4020-a196-195fb3e30b25,USER_38911,Simulation,2025-08-02 22:51,39.4,0.733,0.446,80.6,False
1ea9f03b-254e-4002-b91d-336e2b9fa6a1,USER_31196,Adventure,2025-04-16 04:40,26.3,0.65,0.632,78.5,False
7615b626-df41-4051-977d-b96a9a38e5db,USER_17757,Multiplayer,2025-07-30 07:11,61.4,0.808,0.632,78.6,False
02501930-d50d-431e-8561-773fd164585e,USER_02466,Adventure,2025-09-13 19:05,172.5,0.699,0.584,67.8,False
f4de232e-4594-49bf-af20-33267128f19f,USER_19740,Simulation,2025-08-03 00:35,81.4,0.873,0.417,74.8,False
e42fb0df-a063-4b13-99d8-10db8dcf8f73,USER_15443,Adventure,2025-03-02 16:06,45.4,0.817,0.566,80.0,False
f9f27c1e-562b-49be-b7c3-4231ae296df8,USER_23718,Adventure,2025-08-26 20:42,75.0,0.835,0.663,66.2,False
4c8e305d-4167-460c-a5fe-ced97a70080a,USER_13639,Simulation,2025-01-28 06:07,41.0,0.634,0.646,80.6,False
8a1119e1-c1ad-4722-986c-d8f7f5374ae5,USER_09780,Multiplayer,2025-09-12 05:10,56.0,0.858,0.585,67.6,False
3783650c-aea2-41f5-9245-83576dd89f15,USER_02826,Action,2025-11-27 11:18,55.0,0.793,0.647,76.1,False
d6529798-eb9b-47c9-9c8c-32c9e2288536,USER_13736,Multiplayer,2025-05-09 10:39,11.9,0.767,0.57,80.7,False
1d3beea5-2cbc-4cb5-b18b-607eae4d3326,USER_29698,Action,2025-02-23 23:03,44.7,0.775,0.698,60.0,False
19c4d29f-a239-4a5d-9bca-7e28c096afaa,USER_35217,Adventure,2025-03-22 00:31,45.0,0.98,0.668,67.2,False
a0ca7650-80a6-4a9c-99b6-2e0ff6d5baf2,USER_33745,Action,2025-02-06 07:46,10.0,0.964,0.568,70.1,False
9146b76e-600b-4ca6-818a-47c90c969f10,USER_29152,Simulation,2025-08-03 06:47,38.3,0.792,0.734,70.5,False
638b05ac-d1ed-44d0-a9d7-6203c03a0692,USER_21345,Adventure,2025-02-26 10:14,45.6,0.896,0.297,58.9,False
1ea56d09-0d4e-4403-a666-a3a47cfee319,USER_06427,Adventure,2025-07-31 06:24,39.1,0.595,0.793,82.4,False
c8bbf83e-89c2-401d-97d7-b67c93c38708,USER_14462,Action,2025-08-30 18:31,36.8,0.756,0.712,64.4,False
08a1b75f-cc98-4140-8acc-d461992d2811,USER_03562,Multiplayer,2025-03-16 06:59,29.0,0.327,0.742,87.4,True
4fd53243-ad44-4638-bf81-1b2f9a1d9df6,USER_39940,Multiplayer,2025-04-02 12:23,48.7,0.73,0.686,80.3,False
e08d1930-2982-4548-8235-8e45d9b5e9ea,USER_08940,Multiplayer,2025-04-10 20:22,25.4,0.706,0.611,86.4,False
ed50acd4-075a-4313-964b-0ec74edd298d,USER_17675,Adventure,2025-06-21 04:02,50.8,0.881,0.094,76.0,False
cccdf908-0159-4d57-a4c8-13e646d27f71,USER_37269,Action,2025-05-24 04:07,65.1,0.362,0.623,90.6,False
5c8247e1-e494-478f-bf3f-28e501a700b2,USER_30510,Multiplayer,2025-08-03 05:48,43.7,0.801,0.728,76.4,False
c3dbe218-49d9-4637-8b97-29c94b91f93f,USER_22517,Adventure,2025-06-01 19:10,30.3,0.803,0.475,80.9,False
655823b1-d91d-4c32-88f7-ffb7a3c68867,USER_11137,Adventure,2025-02-14 13:54,28.1,0.87,0.641,69.9,False
a20c0281-8d5d-4aec-8358-46827d2c305f,USER_34195,Multiplayer,2025-04-21 18:30,56.6,0.963,0.589,81.3,False
24dc522d-5c69-4327-a84e-fb99092d3a9d,USER_30328,Simulation,2025-01-08 23:27,38.9,0.934,0.832,79.7,False
f7ec0bdd-b066-4667-b838-f81c939ba6f0,USER_16165,Adventure,2025-06-17 13:37,59.9,0.57,0.704,67.0,False
35bce793-5fd3-4b5f-85c4-08d222d0b51e,USER_14576,Adventure,2025-10-21 00:26,109.7,0.429,0.757,62.6,False
4b78622c-aeb6-41b2-9b2e-b96efdbb1093,USER_02899,Action,2025-08-29 23:49,180.0,0.777,0.462,76.7,False
1d38b617-2c35-4578-b8ec-000aadd9aedd,USER_33045,Action,2025-08-06 16:25,20.0,0.451,0.687,88.3,False
be20bdf6-5095-4a2b-be7e-7caffbeb6988,USER_31410,Action,2025-08-20 15:15,85.7,0.688,0.567,89.0,False
1daea72c-1d37-490d-a668-6ea77e81ff97,USER_05446,Action,2025-12-21 23:26,32.4,0.739,0.87,56.7,False
cf3fa949-bb03-4ea4-9180-a3c9c9ce1b61,USER_14288,Adventure,2025-07-03 09:15,25.6,0.576,0.7,66.2,False
5bcc1507-c861-4c3a-85b5-f7fe4524ee30,USER_05947,Action,2025-09-03 21:19,68.2,0.772,0.653,75.8,False
d213b2da-f927-48ab-aa01-8af891418534,USER_10604,Multiplayer,2025-10-20 23:37,30.1,0.762,0.564,76.5,False
6c6e762f-f203-4915-9eaf-c36104f3e020,USER_01600,Multiplayer,2025-08-26 04:55,21.8,0.956,0.495,48.5,False
80be40c3-b6b6-4afc-9ffa-454fee69ce0d,USER_26566,Adventure,2025-07-09 20:29,41.4,0.443,0.763,80.1,False
651770b5-a397-4090-96e5-d3412821c746,USER_00090,Action,2025-07-17 22:21,14.7,0.846,0.659,74.6,False
d2732ef4-ce3d-4fc2-9510-7fbfcfa21c2e,USER_34795,Action,2025-06-01 13:48,51.3,0.938,0.519,76.9,False
4c08b497-4fbb-489d-aebb-ced8d87d1c94,USER_17681,Adventure,2025-12-17 02:39,37.4,0.861,0.252,76.8,False
be138d18-8af0-4d08-be3b-d5c203c1a420,USER_22001,Action,2025-09-21 21:23,30.3,0.743,0.546,76.2,False
59fcfb0c-f694-459b-9b46-afb1725e3a95,USER_03380,Action,2025-07-16 11:29,32.9,0.718,0.701,81.4,False
b17e21ae-1ba1-4f5b-8d2f-ef9cdc848a3c,USER_02679,Simulation,2025-07-07 05:41,30.8,0.76,0.519,73.4,False
93efbe91-1d20-4d9b-a4d6-1c0eee247f91,USER_36621,Action,2025-10-15 22:49,60.3,0.573,0.123,76.6,False
896a5209-26fc-494e-8e3d-527aa4c13b85,USER_13417,Adventure,2025-06-21 07:34,56.8,0.607,0.604,86.7,False
30b5e5a8-9d14-4760-9274-25b9b2003073,USER_07443,Multiplayer,2025-10-25 22:13,53.7,0.702,0.784,81.9,False
179c4a9d-3c9a-424d-91f2-c983fe726d92,USER_14775,Simulation,2025-06-30 08:32,32.2,0.773,0.594,86.9,False
aca76018-34b4-4a2a-bb4c-59787487b46b,USER_27718,Simulation,2025-01-28 02:23,69.2,0.844,0.642,68.8,False
468c476b-a942-4eea-b651-d89ce33e9fd2,USER_22625,Multiplayer,2025-09-06 16:33,58.7,0.515,0.71,68.1,False
12742c3e-8a65-47e6-a4a1-30571bcd7c24,USER_08042,Multiplayer,2025-12-30 17:43,70.9,0.793,0.506,67.4,False
6f380775-a627-468c-b903-66e2b6531108,USER_34922,Simulation,2025-08-20 19:23,46.4,0.474,0.601,83.1,False
0eed5092-bc1e-4953-b70c-d7092a213b00,USER_04301,Adventure,2025-08-23 02:05,17.8,0.747,0.709,81.3,False
af445bb5-3cf1-4dc6-891a-54c30db16e2c,USER_25604,Adventure,2025-05-28 02:06,28.9,0.6,0.578,73.0,False
dae2bcf3-5547-4a28-afdd-430b2323b5a7,USER_10799,Simulation,2025-02-27 22:09,84.3,0.537,0.974,78.5,False
4ac3745d-dc85-49d3-bc1d-42ab87ab457b,USER_32528,Adventure,2025-04-15 16:40,52.3,0.991,0.659,81.2,False
2664f964-df24-4478-a143-ca21e339db6a,USER_01488,Simulation,2025-08-02 21:34,21.9,0.484,0.605,74.0,False
75517316-df2a-457e-9379-c6de379b73c5,USER_08653,Multiplayer,2025-06-27 13:28,29.1,0.624,0.745,75.8,False
9e363809-c957-4f0d-bd71-7d9d47c7ad35,USER_01408,Simulation,2025-04-07 02:01,60.5,0.723,0.845,85.5,False
2f133e3d-63ff-488a-99ea-c0361771a7d5,USER_15226,Simulation,2025-07-30 18:21,24.2,0.878,0.411,66.0,False
1065c7b0-01a3-4a98-a646-fde087e73b2e,USER_21385,Multiplayer,2025-10-31 21:44,23.5,0.733,0.728,56.5,False
d95ff854-f09d-4b86-8b5a-6ce1e6843db3,USER_34745,Multiplayer,2025-08-23 09:36,61.0,0.78,0.354,78.0,False
86b4b7db-2472-4f67-8b20-4d9c34310b50,USER_08648,Simulation,2025-03-29 08:14,39.4,0.704,0.473,60.6,False
809ff426-4c88-4e92-8bc0-ef0f06317706,USER_31736,Simulation,2025-05-28 01:09,107.1,0.789,0.93,61.3,False
42943492-41f0-43fd-83f2-94d8281b86c7,USER_23143,Simulation,2025-08-22 05:39,33.0,0.395,0.794,72.6,False
3c09b81a-b48d-41ea-8b93-25058fe5fc3c,USER_10538,Simulation,2025-04-04 05:53,24.8,0.533,0.787,75.0,False
5704dce3-0dec-4841-92f7-a049f8190a8a,USER_10059,Adventure,2025-05-02 03:02,30.6,0.873,0.894,66.1,False
5c311a94-1c4b-449a-b221-1138bf75ecbe,USER_20751,Adventure,2025-08-14 08:23,27.1,0.636,0.316,79.7,False
191025a9-66f3-488c-92ab-210cd6f3d0f6,USER_12092,Adventure,2025-10-15 22:02,107.5,0.439,0.861,65.3,False
d1da7bdd-c90b-4c9c-a856-f692bcdbe63b,USER_20772,Simulation,2025-03-17 11:28,54.9,0.707,0.622,74.0,False
6a207e38-f22b-40c7-87d2-8a3b9c058bf3,USER_35381,Adventure,2025-10-01 09:07,40.2,0.877,0.814,83.2,False
32121ab5-ad0f-48d1-9d26-1153ff082e27,USER_01634,Multiplayer,2025-09-13 04:29,44.3,0.937,0.88,76.2,False
12052844-5530-44d5-ad6e-fba6224c3c8e,USER_20986,Adventure,2025-01-03 23:34,54.3,0.534,0.433,67.3,False
ec308507-83a6-4204-ad17-6015c246998e,USER_33254,Simulation,2025-11-28 22:18,38.4,0.779,0.432,87.9,False
910e6402-6f93-49fc-bf42-8a89be1c0378,USER_31059,Simulation,2025-10-21 21:09,82.7,0.433,0.675,65.6,False
a7a1b135-f0ad-4ae3-a3f7-9daef6fd5ec3,USER_37044,Multiplayer,2025-06-23 22:07,43.8,0.636,0.42,83.1,False
287a0813-df47-487e-943c-80380f42fa07,USER_31391,Action,2025-03-13 21:35,35.4,0.911,0.54,77.1,False
97800581-806e-4ff0-838b-3f3f3f267725,USER_07660,Simulation,2025-01-13 12:39,45.1,0.511,0.461,79.1,False
dc12f620-d47a-4df4-8113-ac0b071de1ea,USER_14442,Multiplayer,2025-07-02 02:20,87.5,0.948,0.782,91.5,False
0c4c6c0f-9470-4b9b-85dd-0276f202d4a0,USER_03607,Adventure,2025-10-26 16:14,26.2,0.687,0.866,84.1,False
516f97bf-81c6-489e-ad49-592e62bb0092,USER_18215,Adventure,2025-01-12 02:34,81.8,0.87,0.489,80.9,False
a9b21092-391d-4009-96e3-bf0523ea13a9,USER_29194,Action,2025-09-20 12:12,34.7,0.505,0.807,71.3,False
92801785-d4b6-41a6-87c2-f9968e33d71a,USER_32144,Simulation,2025-11-05 19:32,35.1,0.812,0.555,63.2,False
8e4f31a8-4df8-4da7-ac41-29a139b8d6ae,USER_03674,Simulation,2025-07-23 04:45,29.2,0.573,0.727,94.8,False
a77a6501-b6da-4d7a-ab9d-3ab07ae44a00,USER_28026,Simulation,2025-07-17 11:00,29.7,0.598,0.622,80.6,False
bc64a780-8fac-48f9-8621-35d8c42a2859,USER_18655,Simulation,2025-06-29 09:28,83.0,0.636,0.74,74.2,False
9a7e7842-d7b4-4d6c-95fd-98d49297b71e,USER_36768,Action,2025-04-21 23:56,28.7,0.952,0.57,76.3,False
8a7f14aa-df36-4eef-b9a5-c2f5d2da9c75,USER_29113,Multiplayer,2025-08-15 09:10,38.7,0.805,0.606,67.5,False
9a644212-d6ab-4564-af4d-0fd5a6b7ef6e,USER_27777,Multiplayer,2025-03-13 18:38,103.8,0.642,0.839,66.7,False
ce22fe3d-2914-4a9e-a7a5-1728e1c43619,USER_05642,Adventure,2025-04-17 09:30,46.3,0.674,0.62,67.3,False
3d451ee4-1c1e-4aa6-9e1c-44f3fbb84242,USER_34427,Simulation,2025-02-03 18:48,29.7,0.905,0.589,80.0,False
acd87738-cf60-4b44-ac94-cbf748f1838f,USER_24627,Action,2025-01-04 13:40,64.3,0.951,0.731,80.7,False
4f642513-fb0d-4f48-9b96-7eb99bcdcc32,USER_17913,Multiplayer,2025-03-31 17:29,78.2,0.771,0.904,55.6,False
fbae7ddb-8dc5-42f3-96b4-20926c208e61,USER_37219,Adventure,2025-04-13 05:53,20.6,0.888,0.443,66.4,False
04257623-7750-476d-863e-99cffcb350ad,USER_25020,Simulation,2025-10-11 15:02,67.5,0.764,0.797,77.8,False
703ee20f-bbd9-444c-9e2d-35cf4de39a05,USER_19792,Simulation,2025-09-10 17:47,77.4,0.571,0.547,72.6,False
2bf88f3f-0a96-4a3e-9b08-0dcf6a62dee4,USER_30373,Adventure,2025-01-14 00:09,28.5,0.764,0.76,78.6,False
00be51bc-6d66-41ae-a6aa-d80ab608bca3,USER_17215,Simulation,2025-11-24 20:30,83.6,0.595,0.522,69.5,False
82de4d0a-c814-45db-baa1-f1190137bcc0,USER_08139,Simulation,2025-08-02 05:31,37.5,0.839,0.491,69.7,False
ca1fd61e-ee47-4596-888a-3146ab2244a9,USER_16040,Action,2025-03-03 08:31,30.3,0.914,0.248,60.1,False
6b800c63-6999-44b5-9934-3e352a32e79b,USER_04373,Simulation,2025-10-25 15:36,44.1,0.678,0.425,89.6,False
fd1b9a0b-2053-48e0-9c07-61645affe55b,USER_28579,Simulation,2025-11-18 21:30,29.2,0.83,0.546,80.5,False
ab980ed5-3db9-4cca-8719-20fb4d13b295,USER_07838,Simulation,2025-09-20 23:36,62.1,0.669,0.211,86.4,False
afea6751-69a1-4f47-9789-945a850e7d09,USER_01150,Simulation,2025-03-25 18:03,49.4,0.628,0.633,79.9,False
d2fb0d71-02f9-4b54-8dd2-e067e5f16e22,USER_09578,Simulation,2025-08-25 22:08,47.8,0.796,0.645,83.0,False
42e0e967-d917-4ee1-9ab9-c317914c7d06,USER_23422,Adventure,2025-01-28 08:23,42.0,0.893,0.726,72.1,False
9eea6e67-be88-4971-b2d2-8e80cc097acc,USER_27494,Simulation,2025-01-25 09:18,24.4,0.809,0.647,78.7,False
bbf65f53-157a-4ae9-bfb1-724f04f06518,USER_34709,Action,2025-09-21 06:49,75.4,0.98,0.561,73.7,False
c3fca575-6430-4a20-b47e-54db1e19a3f2,USER_12010,Action,2025-11-03 05:34,10.0,0.665,0.66,74.5,False
281fb1cf-8594-41b5-8cad-d942a7a5e85d,USER_21143,Simulation,2025-12-17 09:17,49.5,0.874,0.735,82.4,False
a8cfa97c-6438-4aa9-9845-c3f2e2ff1fe9,USER_23759,Action,2025-10-01 18:22,94.8,0.416,0.558,77.2,False
87c9d056-9f11-4b47-89fd-7b3d081a1c36,USER_09419,Action,2025-03-12 16:18,104.8,0.863,0.484,87.6,False
465a20fd-518a-4b01-a924-7e2b75c45444,USER_24446,Multiplayer,2025-07-30 10:58,19.6,0.872,0.753,96.8,False
1d5bedfc-31af-4bc2-87f0-5631718a3a32,USER_10685,Action,2025-04-22 04:32,22.6,0.958,0.488,63.4,False
4d1ec335-0bb6-49a4-83cc-722a86a72691,USER_14491,Adventure,2025-10-14 19:44,29.9,0.795,0.612,82.5,False
defcc828-12c9-49de-9f1e-0bd91117d452,USER_34450,Action,2025-08-02 14:58,46.3,0.548,0.719,84.8,False
54cd82aa-ca9a-4f14-99d1-87ed81e97ca4,USER_05007,Action,2025-03-09 00:30,42.2,0.811,0.601,75.1,False
92e46dd7-c4ec-46a3-bc71-abb6b39684e1,USER_22821,Simulation,2025-12-20 11:08,61.6,0.779,0.583,86.4,False
86909712-d85a-46f7-b929-20d3b7a94ff3,USER_28963,Simulation,2025-03-30 22:19,58.3,0.728,0.778,83.1,False
eca7b3b9-3b2d-4eef-b4c1-9dedf0245fd2,USER_01885,Action,2025-04-24 04:54,28.9,0.652,0.516,69.2,False
b9160485-eb19-4fca-8894-1015ea5bd4f5,USER_09330,Adventure,2025-06-07 04:13,85.6,0.661,0.774,69.1,False
6f2cc1ef-e261-421a-a6b5-15b9e28b040e,USER_08534,Action,2025-08-06 22:48,15.5,0.775,0.774,69.6,False
b80ca720-051a-4262-b446-b939b5a583a3,USER_07322,Action,2025-01-10 15:48,62.7,0.639,0.866,64.5,False
47c99fee-cd19-4c3c-8472-191513449d12,USER_28263,Action,2025-04-11 03:02,48.3,0.695,0.939,73.3,False
f7b4d247-ee38-45eb-ae06-422373f959ca,USER_33652,Action,2025-08-29 03:58,118.6,0.414,0.571,62.1,False
b2605dc9-d448-45c4-b788-5ff8ac116e60,USER_16582,Action,2025-02-03 09:42,50.9,0.83,0.399,86.8,False
b99d16a8-36be-4cc1-9803-f0394553a567,USER_00674,Action,2025-03-05 19:13,33.7,0.892,0.49,56.1,False
f288c706-b008-4188-850d-e7723c77f747,USER_38510,Adventure,2025-04-05 21:22,25.5,0.771,0.623,83.7,False
02039658-d52f-49d2-b85d-d167e0586d10,USER_01918,Action,2025-03-16 23:17,48.3,0.637,0.734,66.2,False
1d357d9f-0e80-4f94-839b-508484d8bd6f,USER_37995,Simulation,2025-06-30 05:54,75.1,0.805,0.818,68.6,False
70e57752-5ef8-4728-b3fe-4af80b0ef649,USER_32810,Adventure,2025-09-16 18:04,45.2,0.594,0.63,90.4,False
290cc93d-ca54-42fb-8696-fa15167c0260,USER_06495,Action,2025-09-28 06:45,44.6,0.576,0.708,77.6,False
b3f591a6-6ea0-4578-9af5-78e48cdf8177,USER_12554,Simulation,2025-03-29 17:00,35.2,0.643,0.498,68.7,False
712ac60d-601c-4607-affd-5b457451bb25,USER_06468,Adventure,2025-09-16 22:30,77.9,0.738,0.811,67.5,False
195fcbf2-95d6-4fc3-9a69-a767dfb9520e,USER_24017,Adventure,2025-08-14 21:06,58.3,0.86,0.567,75.1,False
fa318fd6-e0df-41e9-ad97-a29b51bf92b0,USER_11853,Simulation,2025-07-14 13:13,142.2,0.696,0.757,68.0,False
d6b96d99-e28d-4715-bcc6-49090fd5f768,USER_33702,Adventure,2025-07-28 03:48,54.5,0.44,0.697,71.0,False
879fdc78-0514-438a-bd4e-52d09999735d,USER_20597,Action,2025-08-27 03:33,35.4,0.594,0.744,64.2,False
39fb5d1c-3d77-4e70-9067-d616073903cc,USER_08908,Multiplayer,2025-07-04 22:18,24.6,0.771,0.474,78.7,False
49ce7669-1859-4a3b-930d-9d7570011c4c,USER_36513,Action,2025-02-12 10:31,58.6,0.517,0.298,71.2,False
16861736-e704-4c9e-bc09-b3989f19c88e,USER_07584,Multiplayer,2025-05-26 14:38,29.8,0.622,0.515,75.3,False
15fb090e-f512-49b8-bcde-e1918238c30b,USER_20448,Multiplayer,2025-04-26 17:26,33.1,0.961,0.468,92.3,False
eea1032d-4de6-48aa-b188-f535bb716f6e,USER_19045,Multiplayer,2025-04-07 02:57,35.5,0.968,0.374,83.7,False
20c9b536-eeb5-4a70-b34e-dac427c3c494,USER_31174,Simulation,2025-04-02 00:43,27.3,0.694,0.414,73.3,False
214f911b-b99b-4688-84f0-44c0a8acebcd,USER_32221,Action,2025-07-22 14:33,123.7,0.818,0.577,69.4,False
fa3f6589-1cd5-4c56-877f-b910e5010f50,USER_05571,Action,2025-03-15 12:25,42.1,0.675,0.858,76.7,False
e1778465-f955-4122-8825-1c2fbfd162b1,USER_38703,Action,2025-03-28 02:23,87.0,0.905,0.729,78.6,False
a6ddbbde-9be4-4c69-aa2b-e49fb1dedf0f,USER_13048,Simulation,2025-04-13 19:54,32.8,0.559,0.529,77.6,False
673e3efd-eed5-4193-a1be-139095d128f9,USER_26496,Action,2025-04-30 13:46,50.1,0.822,0.668,66.6,False
d96d2787-9aa3-47c0-ab08-10248694f16e,USER_32710,Simulation,2026-01-01 18:37,26.1,0.751,0.506,78.5,False
af010c76-28dc-4b31-9f17-5a6b0293038b,USER_17890,Multiplayer,2025-07-02 15:42,37.8,0.799,0.34,73.8,False
1377ba01-9d06-40f6-bcdf-281181e960ee,USER_39530,Multiplayer,2025-09-06 16:17,38.0,0.777,0.7,85.7,False
f4888c2e-4a17-4930-8778-d314388474c0,USER_09659,Multiplayer,2025-02-25 03:16,51.1,0.821,0.7,83.5,False
a981653c-c9e5-431e-bf31-7e6364666d2e,USER_32070,Multiplayer,2025-04-29 20:08,72.3,0.974,0.492,71.9,False
baca7aeb-695b-4c3e-93d8-19a3f286a349,USER_01948,Action,2025-01-28 02:31,64.5,0.759,0.546,68.0,False
327ca5b8-15be-47ff-b9ec-78fd7ce394c1,USER_01754,Adventure,2025-07-15 19:43,41.8,0.747,0.793,74.9,False
805ec824-2855-4bd0-8558-08a654910c87,USER_21428,Adventure,2025-06-05 19:39,14.8,0.804,0.389,78.3,False
14712351-d19e-4012-8238-5cbaacd5b236,USER_06314,Action,2025-12-05 16:49,44.9,0.869,0.855,74.0,False
3ed16362-8fc4-40e1-80d5-2ff2a640cd89,USER_32257,Multiplayer,2025-04-14 09:42,180.0,0.922,0.703,82.7,False
d774d7e8-e346-41c0-a3fd-799d1671f46b,USER_32631,Multiplayer,2025-09-16 08:34,27.0,0.802,0.37,66.2,False
6e7c48cd-1b7e-4e53-a737-a6acd0a07825,USER_22520,Action,2025-01-17 13:56,24.3,0.866,0.784,79.0,False
85c01edb-cf33-49d1-9e7b-d44249cc331d,USER_07808,Multiplayer,2025-08-19 10:54,58.5,0.787,0.715,68.6,False
9dd1467f-11a0-4244-b136-dd5535019cf4,USER_24664,Multiplayer,2025-08-24 01:02,65.3,0.879,0.736,82.3,False
32cfe2ff-a51d-449d-ab3a-7a840743f3cb,USER_11592,Simulation,2025-12-28 05:31,45.3,0.727,0.803,64.0,False
acff7083-c2c2-4b14-a02b-810f6c01ea5b,USER_28226,Adventure,2025-06-09 22:24,48.1,0.564,0.849,77.0,False
0cd8db97-bbd0-4ca7-8e00-2b0c6a4a3909,USER_31946,Action,2025-10-19 21:31,31.7,0.798,0.936,80.2,False
8db9a136-8079-4ec4-96c0-9faebd6876cf,USER_36293,Multiplayer,2025-09-01 17:54,16.4,0.618,0.725,68.6,False
0a79caab-5815-47ec-ae63-030a2889168a,USER_10244,Action,2025-07-20 08:31,65.6,0.793,0.876,83.0,True
bd0ac39b-9be6-4015-b0d2-e2e58074a1db,USER_38735,Multiplayer,2025-11-12 21:22,21.1,0.737,0.636,89.2,False
2362dd0d-cbc0-4551-be0d-94f74e046252,USER_18641,Simulation,2025-02-01 00:37,17.8,0.733,0.739,80.4,False
824f55e1-45aa-4c22-a142-f5bbeaeb796a,USER_02957,Adventure,2025-07-07 11:51,47.4,0.692,0.571,83.0,False
72b891c9-0958-4396-b8f4-371f6658a69e,USER_38271,Action,2025-11-17 10:24,65.4,0.977,0.424,76.6,False
63594451-c039-4408-b71b-7bc6b1a5cfec,USER_06380,Multiplayer,2025-06-26 11:26,30.5,0.859,0.756,77.8,False
2de37e6f-9487-4e7c-a561-58f0bc185a76,USER_23021,Action,2025-12-05 07:15,28.1,0.756,0.489,86.0,False
a83fd7ef-74f7-4ae6-8958-180d78086bd7,USER_15377,Simulation,2025-10-31 02:58,29.9,0.751,0.571,64.0,False
2ae3ac17-ec4c-4b19-9e36-afb84247b062,USER_04293,Simulation,2025-02-28 10:10,39.8,0.847,0.553,80.8,False
a47b1f7f-c088-43f0-bb2b-2df7cbb240a0,USER_01292,Simulation,2025-01-20 14:42,69.9,0.529,0.518,70.8,True
25dedb5a-81d1-4ffd-a372-12138b7b18ed,USER_27688,Multiplayer,2025-05-17 00:44,64.4,0.705,0.754,76.5,False
d9e7c9e7-1c49-4cf0-86b9-9c747ab25b0e,USER_30783,Action,2025-06-12 12:36,27.9,0.874,0.414,70.6,False
2d49b9d9-6926-4774-bec0-9503d54f044e,USER_25579,Simulation,2025-10-21 03:51,45.9,0.865,0.647,82.3,False
2dcf4e47-19fd-410a-a6a3-a5026ba50e95,USER_32006,Action,2025-12-20 21:13,17.1,0.935,0.772,67.3,False
fdd70041-90fc-4a28-8caf-3274ebb4c027,USER_22018,Multiplayer,2025-09-15 21:21,40.7,0.905,0.748,69.9,False
73cec966-570a-48b3-9985-407a450de021,USER_10921,Simulation,2025-07-06 13:12,144.8,0.951,0.681,74.7,False
cb1ad947-34ce-4b91-8505-bd7ff3b4bda7,USER_32569,Action,2025-10-02 06:18,54.5,0.486,0.836,76.5,False
35d1039d-855f-4e17-a0bc-fd5969792846,USER_17378,Action,2025-06-02 18:25,88.2,0.543,0.489,78.3,False
c78284d4-df51-44c8-b8b1-02796d60b5de,USER_14804,Action,2025-10-24 03:37,28.3,0.736,0.72,76.2,False
8ed2e38d-8c96-4d78-bd58-ca1263ae6947,USER_22076,Simulation,2025-02-04 18:51,56.8,0.853,0.793,79.2,False
2439ae31-b0bc-4141-947a-d9fba46a6fd8,USER_34804,Multiplayer,2025-08-07 06:22,36.2,0.919,0.734,75.0,False
